ID,Survey_Year,Ethnicity,Food,ew,ew2,mw,mw2,ewmw
963,201819,2,13901,0,0,604.8,21448.9932,0
964,201819,2,14304,0,0,604.8,21448.9932,0
965,201819,2,14305,47153,758589589,604.8,21448.9932,1705578.32
966,201819,2,14802,32005,240144175,604.8,21448.9932,857122.65
967,201819,2,14803,0,0,604.8,21448.9932,0
968,201819,2,15001,47400,859832600,604.8,21448.9932,1426176.2
969,201819,2,15101,8812.28,39999385.13,604.8,21448.9932,203990.0696
970,201819,2,15201,2932.84,8601550.466,604.8,21448.9932,75784.5856
971,201819,2,15301,2971.6,8830406.56,604.8,21448.9932,103887.136
972,201819,2,15401,10696.4,40245839.44,604.8,21448.9932,193984.858
973,201819,2,15504,455992.5,45485071231,604.8,21448.9932,14440166.8
974,201819,2,15505,33364,571136656,604.8,21448.9932,989659.84
975,201819,2,15506,72359,2781375485,604.8,21448.9932,4753443.1
976,201819,2,16201,16714.4,77423898.64,604.8,21448.9932,418275.74
977,201819,2,16401,45526.2,625257680.8,604.8,21448.9932,1210182.154
978,201819,2,16701,34867.71,366682842.6,604.8,21448.9932,1236238.075
979,201819,2,16702,17289.83,50931212.25,604.8,21448.9932,703483.0402
980,201819,2,16801,0,0,604.8,21448.9932,0
981,201819,2,16901,6695.57,27051128.16,604.8,21448.9932,102069.5333
982,201819,2,17101,9577.3,36137269.69,604.8,21448.9932,225501.524
983,201819,2,17201,90538.5,1239604864,604.8,21448.9932,2814325.778
984,201819,2,17401,117696.6,3163193915,604.8,21448.9932,3539936.023
985,201819,2,17501,120715.8,2219750607,604.8,21448.9932,3818653.446
986,201819,2,17601,71273.18,942053804.4,604.8,21448.9932,2786107.651
987,201819,2,17701,47180.16,429066426,604.8,21448.9932,1171790.837
988,201819,2,17801,89826,986178930.4,604.8,21448.9932,3000695.764
989,201819,2,18301,22101.1,159434071.1,604.8,21448.9932,522726.684
990,201819,2,18302,26688.475,137853548.9,604.8,21448.9932,492903.6678
991,201819,2,18303,68558.32,746505286.2,604.8,21448.9932,2176083.087
992,201819,2,18304,6508.3,18382281.45,604.8,21448.9932,162541.084
993,201819,2,18401,32839,326843189,604.8,21448.9932,1144990.42
994,201819,2,18501,18813,201295161,604.8,21448.9932,568003.26
995,201819,2,18802,64278.35,1200552325,604.8,21448.9932,1660522.665
996,201819,2,18803,46184,515891583.9,604.8,21448.9932,1541417.736
997,201819,2,19101,47645,735795242,604.8,21448.9932,1740158.312
998,201819,2,19201,5805.8,19109769.64,604.8,21448.9932,213687.994
999,201819,2,19602,6731.8,24214766.44,604.8,21448.9932,247509.688
1000,201819,2,19702,161745,5566998425,604.8,21448.9932,7530676.4
1001,201819,2,19703,54821.96,523452807.8,604.8,21448.9932,2239929.778
1002,201819,2,20002,55360.47,312782110.2,604.8,21448.9932,1841052.601
1003,201819,2,20101,44888.88,480815760.5,604.8,21448.9932,1376013.082
1004,201819,2,20301,75493.6,4880806163,604.8,21448.9932,2305791.124
1005,201819,2,20401,17253,297666009,604.8,21448.9932,330740.01
1006,201819,2,20601,87689.66,855534541.1,604.8,21448.9932,2727605.137
1007,201819,2,20604,58083.5,1435342817,604.8,21448.9932,2305024.714
1008,201819,2,20801,148315.8,8081471647,604.8,21448.9932,3423412.486
1009,201819,2,21001,30778.2,348307917.7,604.8,21448.9932,908483.626
1010,201819,2,21401,103981.3,1986491506,604.8,21448.9932,2894429.712
1011,201819,2,21701,171884.43,3092302949,604.8,21448.9932,4016464.281
1012,201819,2,21801,63983.55,603722692.6,604.8,21448.9932,1233619.413
1013,201819,2,22101,98370.39,1388667572,604.8,21448.9932,2993230.819
1014,201819,2,22201,109973,1517303827,604.8,21448.9932,2889558.48
1015,201819,2,22701,121631.3395,3441895020,604.8,21448.9932,3359241.975
1016,201819,2,22801,355491.49,11200374044,604.8,21448.9932,8851726.982
1017,201819,2,22901,17873.2,260358286.2,604.8,21448.9932,528077.576
1018,201819,2,23101,111675.6032,1612245755,604.8,21448.9932,2531436.394
1019,201819,2,23601,9055.1,28340822.21,604.8,21448.9932,249826.026
1020,201819,2,24001,13813.2,190804494.2,604.8,21448.9932,353341.656
1021,201819,2,24101,6426.2,41296046.44,604.8,21448.9932,89774.014
1022,201819,2,24502,30146.1,168776059.5,604.8,21448.9932,809222.544
1023,201819,2,24503,36963.4,379096762,604.8,21448.9932,914627.576
1024,201819,2,24801,223942.5,8294487693,604.8,21448.9932,8997004.25
1025,201819,2,25102,8064,65028096,604.8,21448.9932,650280.96
1026,201819,2,25202,52960,1094724224,604.8,21448.9932,1759049.28
1027,201819,2,25801,0,0,604.8,21448.9932,0
1028,201819,2,25901,36404,715753872,604.8,21448.9932,1033880.36
1029,201819,2,26001,228864,5175384192,604.8,21448.9932,7481574.32
1030,201819,2,26302,48535.4,703907513.7,604.8,21448.9932,2611588.237
1031,201819,2,26303,0,0,604.8,21448.9932,0
1032,201819,2,26304,46920.8,523800913.3,604.8,21448.9932,1460116.821
1033,201819,2,26305,3444,11861136,604.8,21448.9932,118611.36
1034,201819,2,26308,76644.29,731977390.5,604.8,21448.9932,1772580.558
1035,201819,2,26309,17241.394,109400545.2,604.8,21448.9932,394618.8612
1036,201819,2,26311,0,0,604.8,21448.9932,0
1037,201819,2,26401,25030,329211700,604.8,21448.9932,721020.8
1038,201819,2,26701,79704.93,981133424.1,604.8,21448.9932,2725307.334
1039,201819,2,27001,80868.6844,721844755.4,604.8,21448.9932,2308106.157
1040,201819,2,27002,3175.8,6063301.8,604.8,21448.9932,66228.516
1041,201819,2,27101,15181.48,61579981.89,604.8,21448.9932,391504.9028
1042,201819,2,27402,51605.66,393995145.7,604.8,21448.9932,1606334.132
1043,201819,2,27403,15284.2,55825078.12,604.8,21448.9932,398191.429
1044,201819,2,27702,67395.454,1013067424,604.8,21448.9932,2252188.91
1045,201819,2,28101,32269,455584041,604.8,21448.9932,807488.14
1046,201819,2,28202,16345,134223625,604.8,21448.9932,536894.5
1047,201819,2,28203,843.78,711964.6884,604.8,21448.9932,29059.7832
1048,201819,2,28204,11624.25,52148914.31,604.8,21448.9932,350468.445
1049,201819,2,28205,9903,67197069,604.8,21448.9932,303842.82
1050,201819,2,28502,844.8,713687.04,604.8,21448.9932,6488.064
1051,201819,2,28601,4719.6,22274624.16,604.8,21448.9932,164997.216
1052,201819,2,28702,159223,7604542889,604.8,21448.9932,5618390.14
1053,201819,2,28703,41289.4,339003150.4,604.8,21448.9932,1082976.692
1054,201819,2,28704,14962.2,94566372.84,604.8,21448.9932,759037.998
1055,201819,2,29101,0,0,604.8,21448.9932,0
1056,201819,2,29402,6577,23297794.42,604.8,21448.9932,67004.258
1057,201819,2,29501,14789.6,183854469.8,604.8,21448.9932,153243.968
1058,201819,2,29502,116173.78,2056867121,604.8,21448.9932,2848178.185
1059,201819,2,29503,0,0,604.8,21448.9932,0
1060,201819,2,29601,66201.96,1090835084,604.8,21448.9932,2682679.184
1061,201819,2,29602,13448,154314560,604.8,21448.9932,384349.92
1062,201819,2,29907,0,0,604.8,21448.9932,0
1063,201819,2,29909,35615.06,323761663.3,604.8,21448.9932,1898698.302
1064,201819,2,29915,8668,43692112,604.8,21448.9932,251845.84
1065,201819,2,29916,1064.7,1133586.09,604.8,21448.9932,32388.174
1066,201819,2,29919,68263.1325,652088387.6,604.8,21448.9932,1474460.007
1067,201819,2,30101,14084,99978376,604.8,21448.9932,278477.12
1068,201819,2,30401,12251.3,52156003.99,604.8,21448.9932,361433.932
1069,201819,2,30701,17558.45,308299166.4,604.8,21448.9932,543258.443
1070,201819,2,30801,15037,48951735,604.8,21448.9932,582630.92
1071,201819,2,31201,0,0,604.8,21448.9932,0
1072,201819,2,31301,32060,1027843600,604.8,21448.9932,1027843.6
1073,201819,2,31401,585920,54119754200,604.8,21448.9932,13486253.4
1074,201819,2,31501,0,0,604.8,21448.9932,0
1075,201819,2,31801,69768,1412273736,604.8,21448.9932,1748355.72
1076,201819,2,31901,0,0,604.8,21448.9932,0
1077,201819,2,32302,49289.35,596554842.8,604.8,21448.9932,1488263.625
1078,201819,2,32303,581.4,338025.96,604.8,21448.9932,15023.376
1079,201819,2,32702,5964,35569296,604.8,21448.9932,50097.6
1080,201819,2,32703,145796.57,4587076659,604.8,21448.9932,5180971.384
1081,201819,2,32704,906.3,456685.29,604.8,21448.9932,49175.082
1082,201819,2,32801,13224.64,41359242.83,604.8,21448.9932,338240.8504
1083,201819,2,32901,9878.75,97589701.56,604.8,21448.9932,446124.35
1084,201819,2,33203,68971,1882334030,604.8,21448.9932,1836873.414
1085,201819,2,33302,42428.354,694046554.6,604.8,21448.9932,1006467.751
1086,201819,2,33303,0,0,604.8,21448.9932,0
1087,201819,2,33401,8467.5,71698556.25,604.8,21448.9932,382392.3
1088,201819,2,33501,0,0,604.8,21448.9932,0
1089,201819,2,33602,0,0,604.8,21448.9932,0
1090,201819,2,33603,0,0,604.8,21448.9932,0
1091,201819,2,33604,0,0,604.8,21448.9932,0
1092,201819,2,33606,0,0,604.8,21448.9932,0
1093,201819,2,33901,36974.76,603905390,604.8,21448.9932,782980.7528
1094,201819,2,34001,0,0,604.8,21448.9932,0
1095,201819,2,34101,472080,42564653383,604.8,21448.9932,14902863.09
1096,201819,2,34301,495112.5,107208980156,604.8,21448.9932,17354038.5
1097,201819,2,34401,885424.3,209031294278,604.8,21448.9932,22131117.83
1098,201819,2,35001,34148.376,204411950.6,604.8,21448.9932,961887.9639
1099,201819,2,35101,30553.222,151527006.6,604.8,21448.9932,1162099.418
1100,201819,2,35202,2544.08,2647636.953,604.8,21448.9932,155745.065
1101,201819,2,35301,0,0,604.8,21448.9932,0
1102,201819,2,35302,4309.56,6942914.982,604.8,21448.9932,141119.6176
1103,201819,2,35401,1524.15,2323033.223,604.8,21448.9932,68830.614
1104,201819,2,35501,1174.16,1378651.706,604.8,21448.9932,53025.0656
1105,201819,2,38102,2131.8,4544571.24,604.8,21448.9932,55085.712
1106,201819,2,38202,22354.2,499710257.6,604.8,21448.9932,1009515.672
1107,201819,2,38302,127960,6154792000,604.8,21448.9932,4776480.8
1108,201819,2,38402,23243.5,540260292.3,604.8,21448.9932,745186.61
1109,201819,2,38403,160534.5,6808499885,604.8,21448.9932,5243005.995
1110,201819,2,38601,0,0,604.8,21448.9932,0
1111,201819,2,38701,13933.5,102471752.3,604.8,21448.9932,458469.27
1112,201819,2,38801,0,0,604.8,21448.9932,0
1113,201819,2,38901,0,0,604.8,21448.9932,0
1114,201819,2,4,307570.3271,25807446244,604.8,21448.9932,8793478.703
1115,201819,2,9,64751.96,2234377467,604.8,21448.9932,2335127.787
1116,201819,2,11,225792,50982027264,604.8,21448.9932,18207866.88
1117,201819,2,13,265607,15424266318,604.8,21448.9932,8756979.684
1118,201819,2,15,709895.2815,53273804690,604.8,21448.9932,23855929.78
1119,201819,2,16,307544.84,18396620076,604.8,21448.9932,6973995.038
1120,201819,2,17,12337,41613079,604.8,21448.9932,302539.21
1121,201819,2,22,109980.5,1139937628,604.8,21448.9932,3500727.303
1122,201819,2,23,14795.3,80320179.09,604.8,21448.9932,798317.912
1123,201819,2,31,10086.58,60733364.5,604.8,21448.9932,358897.6888
1124,201819,2,36,37821,463416201,604.8,21448.9932,1172802.48
1125,201819,2,41,13928.6,100484054,604.8,21448.9932,509069.048
1126,201819,2,46,4290.2,18405816.04,604.8,21448.9932,193745.432
1127,201819,2,51,0,0,604.8,21448.9932,0
1128,201819,2,55,27319.2,167045250.2,604.8,21448.9932,792161.592
1129,201819,2,58,28847.55,181500409.5,604.8,21448.9932,945756.28
1130,201819,2,59,26935.4,140826834.4,604.8,21448.9932,610955.925
1131,201819,2,62,5171.4,26743377.96,604.8,21448.9932,157313.988
1132,201819,2,66,8559,20072415.08,604.8,21448.9932,186420.76
1133,201819,2,71,13611.98,148840173.1,604.8,21448.9932,424616.4992
1134,201819,2,74,343950.7,14610567978,604.8,21448.9932,9908354.4
1135,201819,2,77,2258,5098564,604.8,21448.9932,101971.28
1136,201819,2,78,5947.5,35372756.25,604.8,21448.9932,235818.375
1137,201819,2,79,48209.39,600708938.8,604.8,21448.9932,2179150.418
1138,201819,2,80,2688,7225344,604.8,21448.9932,20643.84
1139,201819,2,83,14917.45,76214779.98,604.8,21448.9932,346491.2225
1140,201819,2,84,16414.4,94814579.2,604.8,21448.9932,341681.632
1141,201819,2,85,37041.48,801418494.8,604.8,21448.9932,2530758.88
1142,201819,2,89,128335.45,2162509823,604.8,21448.9932,4028872.161
1143,201819,2,93,27569.75,282462072,604.8,21448.9932,1540751.523
1144,201819,2,94,5388.75,19346814.56,604.8,21448.9932,170042.895
1145,201819,2,95,64089.84,1717650952,604.8,21448.9932,3579531.64
1146,201819,2,102,8641.2,74670337.44,604.8,21448.9932,196500.888
1147,201819,2,106,1689.6,2854748.16,604.8,21448.9932,12976.128
1148,201819,2,107,21618,137271480.5,604.8,21448.9932,642637.104
1149,201819,2,108,0,0,604.8,21448.9932,0
1150,201819,2,114,0,0,604.8,21448.9932,0
1151,201819,2,117,2357.76,5559032.218,604.8,21448.9932,18107.5968
1152,201819,2,118,9519.66,47604117.86,604.8,21448.9932,483259.446
1153,201819,2,119,0,0,604.8,21448.9932,0
1154,201819,2,120,38927.8,473310377.8,604.8,21448.9932,1272745.96
1155,201819,2,121,61039.96,683028623.8,604.8,21448.9932,1720010.355
1156,201819,2,123,3387,11471769,604.8,21448.9932,152956.92
1157,201819,2,129,3104.89,1670924.634,604.8,21448.9932,90899.437
1158,201819,2,135,14570,107208250,604.8,21448.9932,486123.7
1159,201819,2,138,38255,281231275,604.8,21448.9932,1474495.25
1160,201819,2,139,0,0,604.8,21448.9932,0
1161,201819,2,143,47153,758589589,604.8,21448.9932,1705578.32
1162,201819,2,148,32005,240144175,604.8,21448.9932,857122.65
1163,201819,2,150,47400,859832600,604.8,21448.9932,1426176.2
1164,201819,2,151,8812.28,39999385.13,604.8,21448.9932,203990.0696
1165,201819,2,152,2932.84,8601550.466,604.8,21448.9932,75784.5856
1166,201819,2,153,2971.6,8830406.56,604.8,21448.9932,103887.136
1167,201819,2,154,10696.4,40245839.44,604.8,21448.9932,193984.858
1168,201819,2,155,561715.5,52907823492,604.8,21448.9932,20183269.74
1169,201819,2,162,16714.4,77423898.64,604.8,21448.9932,418275.74
1170,201819,2,164,45526.2,625257680.8,604.8,21448.9932,1210182.154
1171,201819,2,167,52157.54,431746904.4,604.8,21448.9932,1939721.115
1172,201819,2,168,0,0,604.8,21448.9932,0
1173,201819,2,169,6695.57,27051128.16,604.8,21448.9932,102069.5333
1174,201819,2,171,9577.3,36137269.69,604.8,21448.9932,225501.524
1175,201819,2,172,90538.5,1239604864,604.8,21448.9932,2814325.778
1176,201819,2,174,117696.6,3163193915,604.8,21448.9932,3539936.023
1177,201819,2,175,120715.8,2219750607,604.8,21448.9932,3818653.446
1178,201819,2,176,71273.18,942053804.4,604.8,21448.9932,2786107.651
1179,201819,2,177,47180.16,429066426,604.8,21448.9932,1171790.837
1180,201819,2,178,89826,986178930.4,604.8,21448.9932,3000695.764
1181,201819,2,183,123856.195,1551789384,604.8,21448.9932,3354254.523
1182,201819,2,184,32839,326843189,604.8,21448.9932,1144990.42
1183,201819,2,185,18813,201295161,604.8,21448.9932,568003.26
1184,201819,2,188,110462.35,2411748436,604.8,21448.9932,3201940.401
1185,201819,2,191,47645,735795242,604.8,21448.9932,1740158.312
1186,201819,2,192,5805.8,19109769.64,604.8,21448.9932,213687.994
1187,201819,2,196,6731.8,24214766.44,604.8,21448.9932,247509.688
1188,201819,2,197,216566.96,8419228967,604.8,21448.9932,9770606.178
1189,201819,2,200,55360.47,312782110.2,604.8,21448.9932,1841052.601
1190,201819,2,201,44888.88,480815760.5,604.8,21448.9932,1376013.082
1191,201819,2,203,75493.6,4880806163,604.8,21448.9932,2305791.124
1192,201819,2,204,17253,297666009,604.8,21448.9932,330740.01
1193,201819,2,206,145773.16,2973092824,604.8,21448.9932,5032629.851
1194,201819,2,208,148315.8,8081471647,604.8,21448.9932,3423412.486
1195,201819,2,210,30778.2,348307917.7,604.8,21448.9932,908483.626
1196,201819,2,214,103981.3,1986491506,604.8,21448.9932,2894429.712
1197,201819,2,217,171884.43,3092302949,604.8,21448.9932,4016464.281
1198,201819,2,218,63983.55,603722692.6,604.8,21448.9932,1233619.413
1199,201819,2,221,98370.39,1388667572,604.8,21448.9932,2993230.819
1200,201819,2,222,109973,1517303827,604.8,21448.9932,2889558.48
1201,201819,2,227,121631.3395,3441895020,604.8,21448.9932,3359241.975
1202,201819,2,228,355491.49,11200374044,604.8,21448.9932,8851726.982
1203,201819,2,229,17873.2,260358286.2,604.8,21448.9932,528077.576
1204,201819,2,231,111675.6032,1612245755,604.8,21448.9932,2531436.394
1205,201819,2,236,9055.1,28340822.21,604.8,21448.9932,249826.026
1206,201819,2,240,13813.2,190804494.2,604.8,21448.9932,353341.656
1207,201819,2,241,6426.2,41296046.44,604.8,21448.9932,89774.014
1208,201819,2,245,67109.5,600348701.7,604.8,21448.9932,1723850.12
1209,201819,2,248,223942.5,8294487693,604.8,21448.9932,8997004.25
1210,201819,2,251,8064,65028096,604.8,21448.9932,650280.96
1211,201819,2,252,52960,1094724224,604.8,21448.9932,1759049.28
1212,201819,2,258,0,0,604.8,21448.9932,0
1213,201819,2,259,36404,715753872,604.8,21448.9932,1033880.36
1214,201819,2,260,228864,5175384192,604.8,21448.9932,7481574.32
1215,201819,2,263,192785.884,2865318341,604.8,21448.9932,6357515.837
1216,201819,2,264,25030,329211700,604.8,21448.9932,721020.8
1217,201819,2,267,79704.93,981133424.1,604.8,21448.9932,2725307.334
1218,201819,2,270,84044.4844,733631884.4,604.8,21448.9932,2374334.673
1219,201819,2,271,15181.48,61579981.89,604.8,21448.9932,391504.9028
1220,201819,2,274,66889.86,513941563.6,604.8,21448.9932,2004525.561
1221,201819,2,277,67395.454,1013067424,604.8,21448.9932,2252188.91
1222,201819,2,281,32269,455584041,604.8,21448.9932,807488.14
1223,201819,2,282,38716.03,411988523.5,604.8,21448.9932,1220265.548
1224,201819,2,285,844.8,713687.04,604.8,21448.9932,6488.064
1225,201819,2,286,4719.6,22274624.16,604.8,21448.9932,164997.216
1226,201819,2,287,215474.6,8516441753,604.8,21448.9932,7460404.83
1227,201819,2,291,0,0,604.8,21448.9932,0
1228,201819,2,294,6577,23297794.42,604.8,21448.9932,67004.258
1229,201819,2,295,130963.38,2240721591,604.8,21448.9932,3001422.153
1230,201819,2,296,79649.96,1732215539,604.8,21448.9932,3067029.104
1231,201819,2,299,113610.8925,1224905101,604.8,21448.9932,3657392.323
1232,201819,2,301,14084,99978376,604.8,21448.9932,278477.12
1233,201819,2,304,12251.3,52156003.99,604.8,21448.9932,361433.932
1234,201819,2,307,17558.45,308299166.4,604.8,21448.9932,543258.443
1235,201819,2,308,15037,48951735,604.8,21448.9932,582630.92
1236,201819,2,312,0,0,604.8,21448.9932,0
1237,201819,2,313,32060,1027843600,604.8,21448.9932,1027843.6
1238,201819,2,314,585920,54119754200,604.8,21448.9932,13486253.4
1239,201819,2,315,0,0,604.8,21448.9932,0
1240,201819,2,318,69768,1412273736,604.8,21448.9932,1748355.72
1241,201819,2,319,0,0,604.8,21448.9932,0
1242,201819,2,323,49870.75,599859985.5,604.8,21448.9932,1503287.001
1243,201819,2,327,152666.87,4634319987,604.8,21448.9932,5280244.066
1244,201819,2,328,13224.64,41359242.83,604.8,21448.9932,338240.8504
1245,201819,2,329,9878.75,97589701.56,604.8,21448.9932,446124.35
1246,201819,2,332,68971,1882334030,604.8,21448.9932,1836873.414
1247,201819,2,333,42428.354,694046554.6,604.8,21448.9932,1006467.751
1248,201819,2,334,8467.5,71698556.25,604.8,21448.9932,382392.3
1249,201819,2,335,0,0,604.8,21448.9932,0
1250,201819,2,336,0,0,604.8,21448.9932,0
1251,201819,2,339,36974.76,603905390,604.8,21448.9932,782980.7528
1252,201819,2,340,0,0,604.8,21448.9932,0
1253,201819,2,341,472080,42564653383,604.8,21448.9932,14902863.09
1254,201819,2,343,495112.5,107208980156,604.8,21448.9932,17354038.5
1255,201819,2,344,885424.3,209031294278,604.8,21448.9932,22131117.83
1256,201819,2,350,34148.376,204411950.6,604.8,21448.9932,961887.9639
1257,201819,2,351,30553.222,151527006.6,604.8,21448.9932,1162099.418
1258,201819,2,352,2544.08,2647636.953,604.8,21448.9932,155745.065
1259,201819,2,353,4309.56,6942914.982,604.8,21448.9932,141119.6176
1260,201819,2,354,1524.15,2323033.223,604.8,21448.9932,68830.614
1261,201819,2,355,1174.16,1378651.706,604.8,21448.9932,53025.0656
1262,201819,2,381,2131.8,4544571.24,604.8,21448.9932,55085.712
1263,201819,2,382,22354.2,499710257.6,604.8,21448.9932,1009515.672
1264,201819,2,383,127960,6154792000,604.8,21448.9932,4776480.8
1265,201819,2,384,183778,10702099923,604.8,21448.9932,5988192.605
1266,201819,2,386,0,0,604.8,21448.9932,0
1267,201819,2,387,13933.5,102471752.3,604.8,21448.9932,458469.27
1268,201819,2,388,0,0,604.8,21448.9932,0
1269,201819,2,389,0,0,604.8,21448.9932,0
1270,201819,2,4006,307570.3271,25807446244,604.8,21448.9932,8793478.703
1271,201819,2,9017,1585928.082,230334394021,604.8,21448.9932,60432438.38
1272,201819,2,22023,124775.8,1448146884,604.8,21448.9932,4299045.215
1273,201819,2,31041,61836.18,1078538869,604.8,21448.9932,2040769.217
1274,201819,2,46095,811545.44,51433302171,604.8,21448.9932,28295038.74
1275,201819,2,100123,147180.98,2329778296,604.8,21448.9932,4499194.398
1276,201819,2,129129,3104.89,1670924.634,604.8,21448.9932,90899.437
1277,201819,2,135148,131983,1889909919,604.8,21448.9932,4523319.92
1278,201819,2,150154,72813.12,1036263846,604.8,21448.9932,2003822.849
1279,201819,2,155155,561715.5,52907823492,604.8,21448.9932,20183269.74
1280,201819,2,162171,130671.01,2127423350,604.8,21448.9932,3895750.066
1281,201819,2,172183,661086.435,38384363908,604.8,21448.9932,20485764.02
1282,201819,2,184208,925948.82,80071718253,604.8,21448.9932,31196535.41
1283,201819,2,210231,1185642.503,97812642752,604.8,21448.9932,30206269.26
1284,201819,2,233248,320346.5,11518513712,604.8,21448.9932,11413796.07
1285,201819,2,251263,519077.884,17295434585,604.8,21448.9932,17282300.76
1286,201819,2,264264,25030,329211700,604.8,21448.9932,721020.8
1287,201819,2,267270,163749.4144,2295318754,604.8,21448.9932,5099642.007
1288,201819,2,271277,149466.794,2407585129,604.8,21448.9932,4648219.374
1289,201819,2,281301,636909.2625,27071929438,604.8,21448.9932,19730968.76
1290,201819,2,304313,76906.75,1543060340,604.8,21448.9932,2515166.895
1291,201819,2,314339,1038170.624,89282137703,604.8,21448.9932,26811219.61
1292,201819,2,340344,1852616.8,444959628744,604.8,21448.9932,54388019.42
1293,201819,2,350355,74253.548,581838579.8,604.8,21448.9932,2542707.744
1294,201819,2,380389,350157.5,30872983391,604.8,21448.9932,12287744.06
1295,201819,2,cat100,2576526.898,494145144830,604.8,21448.9932,75732174.24
1296,201819,2,cat101,9341960.266,5340219822074,604.8,21448.9932,302654226.6
1297,201819,2,cat104,2454120.985,387831407289,604.8,21448.9932,82193098.31
1298,201819,2,cat105,11568329.66,7811890031298,604.8,21448.9932,366098656.8
1299,201819,2,cat106,9641459.315,5327028661350,604.8,21448.9932,309167929.6
1300,201819,2,cat108,11918487.16,8366704472616,604.8,21448.9932,378386400.8
1301,201819,2,cat110,9632991.815,5316158578986,604.8,21448.9932,308785537.3
1302,201819,2,cat111,11910019.66,8352759382571,604.8,21448.9932,378004008.5
1303,201819,2,cat112,2277027.848,611384826139,604.8,21448.9932,69218471.23
1304,201819,2,cat520,1893498.409,277763498600,604.8,21448.9932,69225917.08
1305,201819,2,cat521,876032.8,103617779628,604.8,21448.9932,36576508.6
1306,201819,2,cat522,1017465.609,85047638442,604.8,21448.9932,32649408.48
1307,201819,2,cat530,2021379.099,312890482547,604.8,21448.9932,73615861.73
1308,201819,2,cat601,373144.1,16350267376,604.8,21448.9932,10621281.61
1309,201819,2,cat602,27342.38,250975037.6,604.8,21448.9932,768351.2472
1310,201819,2,cat603,50897.39,607934282.8,604.8,21448.9932,2199794.258
1311,201819,2,cat604,4290.2,18405816.04,604.8,21448.9932,193745.432
1312,201819,2,cat605,299704.62,11472772779,604.8,21448.9932,12773948.33
1313,201819,2,cat610,873381.62,61981882933,604.8,21448.9932,30335807.96
1314,201819,2,cat650,31948.8,214796566.1,604.8,21448.9932,852114.12
1315,201819,2,cat651,115232.18,1625517688,604.8,21448.9932,3647080.278
1316,201819,2,cat700,25413.12,97677181.6,604.8,21448.9932,577646.6492
1317,201819,2,cat701,878531.81,90627404659,604.8,21448.9932,33170941.6
1318,201819,2,cat702,609132.51,40095211058,604.8,21448.9932,18208863.55
1319,201819,2,cat703,241062.4,18251054711,604.8,21448.9932,6059943.62
1320,201819,2,cat704,209759.35,5610363944,604.8,21448.9932,6655092.393
1321,201819,2,cat705,475127.07,22547103186,604.8,21448.9932,18481499.39
1322,201819,2,cat710,316816.31,12301386865,604.8,21448.9932,12987671.86
1323,201819,2,cat720,1400889.955,137742937592,604.8,21448.9932,42590377.63
1324,201819,2,cat730,2279421.765,402510584344,604.8,21448.9932,75761319.23
1325,201819,2,cat800,79158,1224302564,604.8,21448.9932,2562700.97
1326,201819,2,cat801,134759.5,3115066460,604.8,21448.9932,3802913.338
1327,201819,2,cat802,523507.0827,23035940534,604.8,21448.9932,13535164.66
1328,201819,2,cat803,9055.1,28340822.21,604.8,21448.9932,249826.026
1329,201819,2,cat804,87348.9,1185790898,604.8,21448.9932,2166965.79
1330,201819,2,cat810,1505989.003,156884633216,604.8,21448.9932,41620065.32
1331,201819,2,cat811,2906878.958,508544847092,604.8,21448.9932,84210442.96
1332,201819,2,cat850,61024,1159752320,604.8,21448.9932,2409330.24
1333,201819,2,cat851,265268,6104803856,604.8,21448.9932,8515454.68
1334,201819,2,cat852,163749.4144,2295318754,604.8,21448.9932,5099642.007
1335,201819,2,cat853,313216.2084,7385233699,604.8,21448.9932,9747861.381
1336,201819,2,cat860,149466.794,2407585129,604.8,21448.9932,4648219.374
1337,201819,2,cat870,598193.2325,24858325437,604.8,21448.9932,18510703.21
1338,201819,2,cat871,661939.2625,29003753592,604.8,21448.9932,20451989.56
1339,201819,2,cat872,975155.4709,56084349078,604.8,21448.9932,30199850.94
1340,201819,2,cat880,1494233.355,118538998446,604.8,21448.9932,47482151.69
1341,201819,2,cat900,49618.45,1336142766,604.8,21448.9932,1571102.043
1342,201819,2,cat901,111399.354,2576380585,604.8,21448.9932,2843341.165
1343,201819,2,cat910,2515443.55,579324710603,604.8,21448.9932,70389439.72
1344,201819,2,cat920,147066.668,2643814152,604.8,21448.9932,4546530.593
1345,201819,2,cat930,452250.624,17774230196,604.8,21448.9932,13324966.21
1346,201819,2,eo100101,7010.5,24971833.25,604.8,21448.9932,285392.38
1347,201819,2,eo100103,4476.5,20039052.25,604.8,21448.9932,114508.87
1348,201819,2,eo100105,1748,3055504,604.8,21448.9932,61110.08
1349,201819,2,eo100107,0,0,604.8,21448.9932,0
1350,201819,2,eo100201,4466,11337130,604.8,21448.9932,108828.02
1351,201819,2,eo100204,0,0,604.8,21448.9932,0
1352,201819,2,eo100207,0,0,604.8,21448.9932,0
1353,201819,2,eo110101,1398.4,1955522.56,604.8,21448.9932,48888.064
1354,201819,2,eo110102,3581.2,12824993.44,604.8,21448.9932,91607.096
1355,201819,2,eo110106,7237.64,26208140.35,604.8,21448.9932,407374.4176
1356,201819,2,eo110107,1426.62,2035244.624,604.8,21448.9932,43768.7016
1357,201819,2,eo110108,2558,6543364,604.8,21448.9932,65433.64
1358,201819,2,eo110201,9016,42319904,604.8,21448.9932,236638.48
